sampling_week,normalized_concentration_rolling_average,population,region,state,name,fipscode
2020-09-23,70.43143618661237,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-09-23,50.486238767122494,"200,000-500,000",West,CO,Arapahoe,08005
2020-09-23,86.98186661202566,"20,000-50,000",West,NV,Elko,32007
2020-09-23,73.0660882856563,"50,000-100,000",West,OR,Jackson,41029
2020-09-23,48.1344528499092,"500,000-1,000,000",West,OR,Multnomah,41051
2020-09-30,0.3006758628437649,"10,000-20,000",West,CA,Monterey,06053
2020-09-30,29.07283140102165,"50,000-100,000",West,CA,Placer,06061
2020-09-30,48.26948143785874,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-09-30,84.78800747157868,"200,000-500,000",West,CO,Arapahoe,08005
2020-09-30,88.55292185627873,"20,000-50,000",West,NV,Elko,32007
2020-09-30,114.54425767017096,"100,000-200,000",West,OR,Jackson,41029
2020-09-30,54.5755218867773,"500,000-1,000,000",West,OR,Multnomah,41051
2020-10-07,2.0054256942885025,"10,000-20,000",West,CA,Monterey,06053
2020-10-07,29.833346645912485,"50,000-100,000",West,CA,Placer,06061
2020-10-07,40.757378853102864,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-10-07,105.86411702470704,"200,000-500,000",West,CO,Arapahoe,08005
2020-10-07,82.57591302644988,"20,000-50,000",West,NV,Elko,32007
2020-10-07,331.979350470763,"100,000-200,000",West,OR,Jackson,41029
2020-10-07,65.70773470162798,"500,000-1,000,000",West,OR,Multnomah,41051
2020-10-14,8.617090551007008,"10,000-20,000",West,CA,Monterey,06053
2020-10-14,59.14261469316358,"50,000-100,000",West,CA,Placer,06061
2020-10-14,37.194031490222535,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-10-14,144.15382968948236,"200,000-500,000",West,CO,Arapahoe,08005
2020-10-14,161.78183178674658,"20,000-50,000",West,NV,Elko,32007
2020-10-14,528.3569129565462,"100,000-200,000",West,OR,Jackson,41029
2020-10-14,95.93170634680727,"500,000-1,000,000",West,OR,Multnomah,41051
2020-10-21,11.584430611255272,"10,000-20,000",West,CA,Monterey,06053
2020-10-21,57.47475274210353,"50,000-100,000",West,CA,Placer,06061
2020-10-21,55.46204802982894,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-10-21,180.40688671534983,"200,000-500,000",West,CO,Arapahoe,08005
2020-10-21,274.59072812331897,"20,000-50,000",West,NV,Elko,32007
2020-10-21,538.4508353976873,"100,000-200,000",West,OR,Jackson,41029
2020-10-21,121.71523436477064,"500,000-1,000,000",West,OR,Multnomah,41051
2020-10-28,35.220870911212934,"10,000-20,000",West,CA,Monterey,06053
2020-10-28,57.94032647664272,"50,000-100,000",West,CA,Placer,06061
2020-10-28,63.923432226690544,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-10-28,320.6593901646807,"200,000-500,000",West,CO,Arapahoe,08005
2020-10-28,441.100272480465,"20,000-50,000",West,NV,Elko,32007
2020-10-28,501.8783200658839,"100,000-200,000",West,OR,Jackson,41029
2020-10-28,116.79818793116632,"500,000-1,000,000",West,OR,Multnomah,41051
2020-11-04,31.161058315016124,"10,000-20,000",West,CA,Monterey,06053
2020-11-04,76.20486480543255,"50,000-100,000",West,CA,Placer,06061
2020-11-04,105.40599534528464,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-11-04,506.2410704265199,"200,000-500,000",West,CO,Arapahoe,08005
2020-11-04,876.4843698907613,"20,000-50,000",West,NV,Elko,32007
2020-11-04,400.2369677742688,"100,000-200,000",West,OR,Jackson,41029
2020-11-04,178.0277989272356,"500,000-1,000,000",West,OR,Multnomah,41051
2020-11-11,32.31576919115437,"10,000-20,000",West,CA,Monterey,06053
2020-11-11,148.00704715978372,"50,000-100,000",West,CA,Placer,06061
2020-11-11,165.7794429683631,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-11-11,615.5447005662113,"200,000-500,000",West,CO,Arapahoe,08005
2020-11-11,1336.0765041264287,"20,000-50,000",West,NV,Elko,32007
2020-11-11,651.1997912738046,"100,000-200,000",West,OR,Jackson,41029
2020-11-18,47.42940236948954,"10,000-20,000",West,CA,Monterey,06053
2020-11-18,321.2749277408124,"50,000-100,000",West,CA,Placer,06061
2020-11-18,265.5800822321364,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-11-18,529.9463435322094,"200,000-500,000",West,CO,Arapahoe,08005
2020-11-18,1227.1122018714548,"20,000-50,000",West,NV,Elko,32007
2020-11-18,628.3229978917867,"100,000-200,000",West,OR,Jackson,41029
2020-11-18,294.5156547624354,"500,000-1,000,000",West,OR,Multnomah,41051
2020-11-25,139.3727197892538,"10,000-20,000",West,CA,Monterey,06053
2020-11-25,458.64341190896585,"50,000-100,000",West,CA,Placer,06061
2020-11-25,376.78877482870985,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-11-25,370.9673994961779,"200,000-500,000",West,CO,Arapahoe,08005
2020-11-25,1058.5756855831362,"20,000-50,000",West,NV,Elko,32007
2020-11-25,718.0753092779851,"100,000-200,000",West,OR,Jackson,41029
2020-11-25,413.78980040643097,"500,000-1,000,000",West,OR,Multnomah,41051
2020-12-02,166.6841001856638,"10,000-20,000",West,CA,Monterey,06053
2020-12-02,693.1178143793426,"50,000-100,000",West,CA,Placer,06061
2020-12-02,403.6331533026205,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-12-02,293.0820297772825,"200,000-500,000",West,CO,Arapahoe,08005
2020-12-02,724.6707821414485,"20,000-50,000",West,NV,Elko,32007
2020-12-02,520.5094731580041,"100,000-200,000",West,OR,Jackson,41029
2020-12-02,478.8259238801572,"500,000-1,000,000",West,OR,Multnomah,41051
2020-12-09,142.3435640342162,"10,000-20,000",West,CA,Monterey,06053
2020-12-09,893.6048238254599,"50,000-100,000",West,CA,Placer,06061
2020-12-09,510.7291703870856,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-12-09,340.94680185282226,"200,000-500,000",West,CO,Arapahoe,08005
2020-12-09,938.5396604832472,"20,000-50,000",West,NV,Elko,32007
2020-12-09,622.6990685551724,"100,000-200,000",West,OR,Jackson,41029
2020-12-09,439.81506343551126,"500,000-1,000,000",West,OR,Multnomah,41051
2020-12-16,84.82687311891043,"10,000-20,000",West,CA,Monterey,06053
2020-12-16,741.6374082690962,"50,000-100,000",West,CA,Placer,06061
2020-12-16,499.0500556867085,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-12-16,325.6709583658291,"200,000-500,000",West,CO,Arapahoe,08005
2020-12-16,896.7986787231238,"20,000-50,000",West,NV,Elko,32007
2020-12-16,828.0994999973991,"100,000-200,000",West,OR,Jackson,41029
2020-12-16,326.1505661039194,"500,000-1,000,000",West,OR,Multnomah,41051
2020-12-23,102.83884456409834,"10,000-20,000",West,CA,Monterey,06053
2020-12-23,735.4254974353709,"50,000-100,000",West,CA,Placer,06061
2020-12-23,549.8029758999696,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-12-23,262.80894026792845,"200,000-500,000",West,CO,Arapahoe,08005
2020-12-23,724.8594082735966,"20,000-50,000",West,NV,Elko,32007
2020-12-23,863.9722768012007,"100,000-200,000",West,OR,Jackson,41029
2020-12-30,145.4892179268717,"10,000-20,000",West,CA,Monterey,06053
2020-12-30,583.3572369121188,"50,000-100,000",West,CA,Placer,06061
2020-12-30,670.1336691274795,"20,000-50,000",West,NV,Elko,32007
2020-12-30,749.4142792285598,"100,000-200,000",West,OR,Jackson,41029
2021-01-06,138.9381871556537,"10,000-20,000",West,CA,Monterey,06053
2021-01-06,803.5460436956287,"50,000-100,000",West,CA,Placer,06061
2021-01-06,483.1123585897392,"1,000,000-2,000,000",West,CA,Sacramento,06067
2021-01-06,352.2414928744024,"20,000-50,000",West,NV,Elko,32007
2021-01-06,460.5187675493209,"100,000-200,000",West,OR,Jackson,41029
2021-01-13,128.27448949921808,"10,000-20,000",West,CA,Monterey,06053
2021-01-13,539.1900762461066,"50,000-100,000",West,CA,Placer,06061
2021-01-13,399.8893363651023,"1,000,000-2,000,000",West,CA,Sacramento,06067
2021-01-13,283.2124145449686,"20,000-50,000",West,NV,Elko,32007
2021-01-13,480.31900251868046,"100,000-200,000",West,OR,Jackson,41029
2021-01-20,79.94994534833197,"20,000-50,000",West,CA,Monterey,06053
2021-01-20,396.7958247352088,"50,000-100,000",West,CA,Placer,06061
2021-01-20,319.0831711582368,"1,000,000-2,000,000",West,CA,Sacramento,06067
2021-01-20,165.8993228262884,"200,000-500,000",West,CO,Arapahoe,08005
2021-01-20,183.76934963295295,"20,000-50,000",West,NV,Elko,32007
2021-01-20,471.853421224377,"100,000-200,000",West,OR,Jackson,41029
2021-01-27,57.97723943251484,"20,000-50,000",West,CA,Monterey,06053
2021-01-27,193.26952816893632,"50,000-100,000",West,CA,Placer,06061
2021-01-27,176.66615718531685,"1,000,000-2,000,000",West,CA,Sacramento,06067
2021-01-27,111.3502153233112,"200,000-500,000",West,CO,Arapahoe,08005
2021-01-27,282.89162998154103,"20,000-50,000",West,NV,Elko,32007
2021-02-03,50.70559077383206,"10,000-20,000",West,CA,Monterey,06053
2021-02-03,188.56039475481387,"50,000-100,000",West,CA,Placer,06061
2021-02-03,91.27397997061048,"200,000-500,000",West,CO,Arapahoe,08005
2021-02-03,382.53100735009735,"20,000-50,000",West,NV,Elko,32007
2021-02-10,41.96875878788979,"20,000-50,000",West,CA,Monterey,06053
2021-02-10,110.41617097551602,"50,000-100,000",West,CA,Placer,06061
2021-02-10,264.3300543567384,"20,000-50,000",West,NV,Elko,32007
2021-02-17,35.117860861273066,"20,000-50,000",West,CA,Monterey,06053
2021-02-17,84.70190756207894,"50,000-100,000",West,CA,Placer,06061
2021-02-17,70.64226639027949,"200,000-500,000",West,CO,Arapahoe,08005
2021-02-17,165.20775533114372,"20,000-50,000",West,NV,Elko,32007
2021-02-24,6.220653571719606,"20,000-50,000",West,CA,Monterey,06053
2021-02-24,55.56163612952368,"50,000-100,000",West,CA,Placer,06061
2021-02-24,57.657934557963806,"200,000-500,000",West,CO,Arapahoe,08005
2021-02-24,57.19712641605127,"20,000-50,000",West,NV,Elko,32007
2021-03-03,7.222122257132995,"20,000-50,000",West,CA,Monterey,06053
2021-03-03,52.48682952018095,"50,000-100,000",West,CA,Placer,06061
2021-03-03,56.19571165040483,"200,000-500,000",West,CO,Arapahoe,08005
2021-03-03,58.4719321686081,"20,000-50,000",West,NV,Elko,32007
2021-03-10,7.328792021045259,"20,000-50,000",West,CA,Monterey,06053
2021-03-10,31.919218668735187,"50,000-100,000",West,CA,Placer,06061
2021-03-10,42.56967921359251,"20,000-50,000",West,NV,Elko,32007
2021-03-17,12.853206646726584,"20,000-50,000",West,CA,Monterey,06053
2021-03-17,31.16167113019854,"50,000-100,000",West,CA,Placer,06061
2021-03-17,84.3375170253169,"200,000-500,000",West,CO,Arapahoe,08005
2021-03-17,39.88861409594606,"20,000-50,000",West,NV,Elko,32007
2021-03-24,12.131899590094754,"20,000-50,000",West,CA,Monterey,06053
2021-03-24,39.10062267949783,"50,000-100,000",West,CA,Placer,06061
2021-03-24,112.1052124101335,"200,000-500,000",West,CO,Arapahoe,08005
2021-03-24,29.900992682478016,"20,000-50,000",West,NV,Elko,32007
2021-03-31,31.565114051030125,"20,000-50,000",West,CA,Monterey,06053
2021-03-31,41.49571513406624,"50,000-100,000",West,CA,Placer,06061
2021-03-31,121.79653431041868,"200,000-500,000",West,CO,Arapahoe,08005
2021-03-31,30.377102393962048,"20,000-50,000",West,NV,Elko,32007
2021-04-07,27.99219537302625,"10,000-20,000",West,CA,Monterey,06053
2021-04-07,45.99498006620882,"50,000-100,000",West,CA,Placer,06061
2021-04-07,118.87742071017472,"200,000-500,000",West,CO,Arapahoe,08005
2021-04-07,35.682020886483905,"20,000-50,000",West,NV,Elko,32007
2021-04-14,26.66239215590868,"10,000-20,000",West,CA,Monterey,06053
2021-04-14,45.49461798012038,"50,000-100,000",West,CA,Placer,06061
2021-04-14,132.25623916217947,"200,000-500,000",West,CO,Arapahoe,08005
2021-04-14,42.45281123330719,"20,000-50,000",West,NV,Elko,32007
2021-04-21,6.670119360530397,"20,000-50,000",West,CA,Monterey,06053
2021-04-21,45.66221004162852,"50,000-100,000",West,CA,Placer,06061
2021-04-21,146.05598696225357,"200,000-500,000",West,CO,Arapahoe,08005
2021-04-21,75.90509443725065,"20,000-50,000",West,NV,Elko,32007
2021-04-28,7.710417084613279,"10,000-20,000",West,CA,Monterey,06053
2021-04-28,35.70381572005254,"50,000-100,000",West,CA,Placer,06061
2021-04-28,134.1497877370838,"200,000-500,000",West,CO,Arapahoe,08005
2021-04-28,62.9918701236303,"20,000-50,000",West,NV,Elko,32007
2021-05-05,7.746854934015584,"20,000-50,000",West,CA,Monterey,06053
2021-05-05,32.95724813217469,"50,000-100,000",West,CA,Placer,06061
2021-05-05,90.9364894556586,"200,000-500,000",West,CO,Arapahoe,08005
2021-05-05,62.764107145570335,"20,000-50,000",West,NV,Elko,32007
2021-05-12,6.732419213813472,"20,000-50,000",West,CA,Monterey,06053
2021-05-12,25.11464564442161,"50,000-100,000",West,CA,Placer,06061
2021-05-12,74.9735962330274,"200,000-500,000",West,CO,Arapahoe,08005
2021-05-12,130.70167667296997,"20,000-50,000",West,NV,Elko,32007
2021-05-19,1.1277763687405982,"20,000-50,000",West,CA,Monterey,06053
2021-05-19,29.140509948390207,"50,000-100,000",West,CA,Placer,06061
2021-05-19,59.05535431772929,"200,000-500,000",West,CO,Arapahoe,08005
2021-05-19,271.81491366351673,"20,000-50,000",West,NV,Elko,32007
2021-05-26,4.038244619530043,"20,000-50,000",West,CA,Monterey,06053
2021-05-26,28.000165813539013,"50,000-100,000",West,CA,Placer,06061
2021-05-26,273.1384522269002,"20,000-50,000",West,NV,Elko,32007
2021-06-02,5.525517406823554,"10,000-20,000",West,CA,Monterey,06053
2021-06-02,79.19102281146513,"50,000-100,000",West,CA,Placer,06061
2021-06-02,,"1,000,000-2,000,000",West,CA,Sacramento,06067
2021-06-02,58.074588432847385,"200,000-500,000",West,CO,Arapahoe,08005
2021-06-02,180.601737576922,"20,000-50,000",West,NV,Elko,32007
2021-06-02,,"500,000-1,000,000",West,OR,Multnomah,41051
2021-06-09,6.808448889792367,"10,000-20,000",West,CA,Monterey,06053
2021-06-09,117.49217910301611,"50,000-100,000",West,CA,Placer,06061
2021-06-09,116.41103743634363,"1,000,000-2,000,000",West,CA,Sacramento,06067
2021-06-09,56.51080135881869,"200,000-500,000",West,CO,Arapahoe,08005
2021-06-09,60.34452846354293,"20,000-50,000",West,NV,Elko,32007
2021-06-09,203.78281570381364,"500,000-1,000,000",West,OR,Multnomah,41051
2021-06-16,10.123766453377185,"10,000-20,000",West,CA,Monterey,06053
2021-06-16,133.29516044542228,"50,000-100,000",West,CA,Placer,06061
2021-06-16,45.25967482618538,"1,000,000-2,000,000",West,CA,Sacramento,06067
2021-06-16,65.31007293707096,"200,000-500,000",West,CO,Arapahoe,08005
2021-06-16,50.66096677904674,"20,000-50,000",West,NV,Elko,32007
2021-06-16,89.53936009198675,"500,000-1,000,000",West,OR,Multnomah,41051
2021-06-23,8.579802559694336,"10,000-20,000",West,CA,Monterey,06053
2021-06-23,116.62629373202022,"50,000-100,000",West,CA,Placer,06061
2021-06-23,51.25581609036493,"1,000,000-2,000,000",West,CA,Sacramento,06067
2021-06-23,89.15377402431842,"200,000-500,000",West,CO,Arapahoe,08005
2021-06-23,60.529437137135325,"20,000-50,000",West,NV,Elko,32007
2021-06-23,75.77728663798881,"500,000-1,000,000",West,OR,Multnomah,41051
2021-06-30,23.77064297150657,"10,000-20,000",West,CA,Monterey,06053
2021-06-30,96.31015602015616,"50,000-100,000",West,CA,Placer,06061
2021-06-30,97.0190594263684,"1,000,000-2,000,000",West,CA,Sacramento,06067
2021-06-30,75.59079871141385,"200,000-500,000",West,CO,Arapahoe,08005
2021-06-30,71.24277436565022,"20,000-50,000",West,NV,Elko,32007
2021-06-30,47.6900350502006,"500,000-1,000,000",West,OR,Multnomah,41051
2021-07-07,46.6842620583104,"10,000-20,000",West,CA,Monterey,06053
2021-07-07,122.5556209910782,"50,000-100,000",West,CA,Placer,06061
2021-07-07,123.99343510204125,"1,000,000-2,000,000",West,CA,Sacramento,06067
2021-07-07,83.40790368751436,"200,000-500,000",West,CO,Arapahoe,08005
2021-07-07,66.12767503749161,"20,000-50,000",West,NV,Elko,32007
2021-07-07,51.2876552743434,"500,000-1,000,000",West,OR,Multnomah,41051
2021-07-14,87.68756977072685,"10,000-20,000",West,CA,Monterey,06053
2021-07-14,140.32357025809023,"50,000-100,000",West,CA,Placer,06061
2021-07-14,158.22947752477995,"1,000,000-2,000,000",West,CA,Sacramento,06067
2021-07-14,116.53006480918924,"200,000-500,000",West,CO,Arapahoe,08005
2021-07-14,45.94583546624932,"20,000-50,000",West,NV,Elko,32007
2021-07-14,66.85323731907,"500,000-1,000,000",West,OR,Multnomah,41051
2021-07-21,106.74074972070322,"10,000-20,000",West,CA,Monterey,06053
2021-07-21,251.44956637382245,"50,000-100,000",West,CA,Placer,06061
2021-07-21,261.968631340485,"1,000,000-2,000,000",West,CA,Sacramento,06067
2021-07-21,198.7517895986172,"200,000-500,000",West,CO,Arapahoe,08005
2021-07-21,43.26749797492183,"20,000-50,000",West,NV,Elko,32007
2021-07-21,105.51544671063816,"500,000-1,000,000",West,OR,Multnomah,41051
2021-07-28,161.34828981781567,"10,000-20,000",West,CA,Monterey,06053
2021-07-28,431.96820083757706,"50,000-100,000",West,CA,Placer,06061
2021-07-28,328.20105419200416,"1,000,000-2,000,000",West,CA,Sacramento,06067
2021-07-28,269.13183951507824,"200,000-500,000",West,CO,Arapahoe,08005
2021-07-28,66.01170002002186,"20,000-50,000",West,NV,Elko,32007
2021-07-28,154.75905419455975,"500,000-1,000,000",West,OR,Multnomah,41051
2021-08-04,209.8778779900821,"10,000-20,000",West,CA,Monterey,06053
2021-08-04,579.6668323932389,"50,000-100,000",West,CA,Placer,06061
2021-08-04,448.2601362008933,"1,000,000-2,000,000",West,CA,Sacramento,06067
2021-08-04,307.5883301980453,"200,000-500,000",West,CO,Arapahoe,08005
2021-08-04,102.41980005437205,"20,000-50,000",West,NV,Elko,32007
2021-08-04,307.17249660877786,"500,000-1,000,000",West,OR,Multnomah,41051
2021-08-11,300.847013417467,"10,000-20,000",West,CA,Monterey,06053
2021-08-11,1143.7515790103143,"50,000-100,000",West,CA,Placer,06061
2021-08-11,418.3433241232653,"1,000,000-2,000,000",West,CA,Sacramento,06067
2021-08-11,335.68661624972134,"200,000-500,000",West,CO,Arapahoe,08005
2021-08-11,143.34762118122515,"20,000-50,000",West,NV,Elko,32007
2021-08-11,412.4346938943045,"500,000-1,000,000",West,OR,Multnomah,41051
2021-08-18,261.9904005254488,"10,000-20,000",West,CA,Monterey,06053
2021-08-18,1379.0068839141004,"50,000-100,000",West,CA,Placer,06061
2021-08-18,463.94664217607794,"1,000,000-2,000,000",West,CA,Sacramento,06067
2021-08-18,377.8262716953275,"200,000-500,000",West,CO,Arapahoe,08005
2021-08-18,151.13957917791177,"20,000-50,000",West,NV,Elko,32007
2021-08-18,519.3549171757306,"500,000-1,000,000",West,OR,Multnomah,41051
2021-08-25,367.9774517932898,"10,000-20,000",West,CA,Monterey,06053
2021-08-25,436.4046568558652,"200,000-500,000",West,CO,Arapahoe,08005
2021-08-25,250.51907100719455,"20,000-50,000",West,NV,Elko,32007
2021-09-01,318.49262177492164,"10,000-20,000",West,CA,Monterey,06053
2021-09-01,1468.1786534372086,"50,000-100,000",West,CA,Placer,06061
2021-09-01,356.41141464865314,"20,000-50,000",West,NV,Elko,32007
2021-09-08,338.39448913445364,"10,000-20,000",West,CA,Monterey,06053
2021-09-08,1188.2469719598855,"50,000-100,000",West,CA,Placer,06061
2021-09-08,425.4511713955197,"200,000-500,000",West,CO,Arapahoe,08005
2021-09-08,881.2012484335895,"20,000-50,000",West,NV,Elko,32007
2021-09-15,149.38467386781608,"10,000-20,000",West,CA,Monterey,06053
2021-09-15,1134.2556258553504,"50,000-100,000",West,CA,Placer,06061
2021-09-15,341.27415377524943,"200,000-500,000",West,CO,Arapahoe,08005
2021-09-15,1107.8959507940926,"20,000-50,000",West,NV,Elko,32007
2021-09-22,116.45267249569632,"10,000-20,000",West,CA,Monterey,06053
2021-09-22,1035.1500569357718,"50,000-100,000",West,CA,Placer,06061
2021-09-22,316.18107066795,"200,000-500,000",West,CO,Arapahoe,08005
2021-09-22,1234.1888094900987,"20,000-50,000",West,NV,Elko,32007
2021-09-29,55.59415574060088,"10,000-20,000",West,CA,Monterey,06053
2021-09-29,924.9548979708308,"50,000-100,000",West,CA,Placer,06061
2021-09-29,392.2039943161414,"200,000-500,000",West,CO,Arapahoe,08005
2021-09-29,1079.8953893362286,"20,000-50,000",West,NV,Elko,32007
2021-10-06,142.99094727542237,"10,000-20,000",West,CA,Monterey,06053
2021-10-06,646.5404464661576,"50,000-100,000",West,CA,Placer,06061
2021-10-06,412.03863779975273,"200,000-500,000",West,CO,Arapahoe,08005
2021-10-06,910.262973989956,"20,000-50,000",West,NV,Elko,32007
2021-10-13,126.70102011384512,"10,000-20,000",West,CA,Monterey,06053
2021-10-13,679.4945741167346,"50,000-100,000",West,CA,Placer,06061
2021-10-13,404.0775036552578,"200,000-500,000",West,CO,Arapahoe,08005
2021-10-13,840.4904803776914,"20,000-50,000",West,NV,Elko,32007
2021-10-20,183.1158851367524,"10,000-20,000",West,CA,Monterey,06053
2021-10-20,,"50,000-100,000",West,CA,Placer,06061
2021-10-20,,"1,000,000-2,000,000",West,CA,Sacramento,06067
2021-10-20,,"200,000-500,000",West,CO,Arapahoe,08005
2021-10-20,654.3425512324416,"20,000-50,000",West,NV,Elko,32007
2021-10-20,,"100,000-200,000",West,OR,Jackson,41029
2021-10-20,,"500,000-1,000,000",West,OR,Multnomah,41051
